Date,Open,High,Low,Close,Adj Close,Volume
1993-04-06,1267.439941,1281.459961,1255.989990,1271.689941,1271.689941,289640000
1993-04-07,1272.319946,1292.900024,1264.239990,1285.290039,1285.290039,296290000
1993-04-08,1288.699951,1297.420044,1272.270020,1284.130005,1284.130005,282470000
1993-04-12,1288.020020,1308.390015,1283.140015,1300.930054,1300.930054,259610000
1993-04-13,1303.189941,1317.260010,1294.209961,1308.180054,1308.180054,286690000
1993-04-14,1306.449951,1319.619995,1297.150024,1310.699951,1310.699951,257340000
1993-04-15,1308.910034,1324.300049,1297.469971,1315.270020,1315.270020,259500000
1993-04-16,1318.520020,1331.750000,1309.180054,1322.349976,1322.349976,305160000
1993-04-19,1320.410034,1328.599976,1302.770020,1314.010010,1314.010010,244710000
1993-04-20,1311.750000,1319.260010,1289.020020,1301.930054,1301.930054,317990000
1993-04-21,1302.459961,1320.880005,1286.079956,1304.500000,1304.500000,287300000
1993-04-22,1301.979980,1314.579956,1283.030029,1291.479980,1291.479980,310390000
1993-04-23,1286.599976,1297.839966,1275.469971,1285.390015,1285.390015,259810000
1993-04-26,1282.660034,1293.060059,1264.180054,1272.430054,1272.430054,281180000
1993-04-27,1272.270020,1289.439941,1261.979980,1281.300049,1281.300049,284140000
1993-04-28,1282.189941,1293.010010,1265.229980,1279.359985,1279.359985,267980000
1993-04-29,1276.630005,1289.280029,1262.920044,1280.300049,1280.300049,249760000
1993-04-30,1283.609985,1297.310059,1272.369995,1281.930054,1281.930054,247460000
1993-05-03,1282.560059,1295.630005,1271.849976,1289.959961,1289.959961,220860000
1993-05-04,1290.959961,1302.189941,1280.349976,1287.280029,1287.280029,268310000
1993-05-05,1286.729980,1297.939941,1274.819946,1283.800049,1283.800049,270960000
1993-05-06,1285.130005,1296.670044,1274.180054,1283.910034,1283.910034,255460000
1993-05-07,1284.329956,1291.349976,1271.150024,1279.760010,1279.760010,223570000
1993-05-10,1281.250000,1296.670044,1272.000000,1280.239990,1280.239990,235580000
1993-05-11,1280.770020,1291.829956,1270.459961,1284.489990,1284.489990,218480000
1993-05-12,1283.000000,1299.060059,1276.150024,1292.099976,1292.099976,255680000
1993-05-13,1286.729980,1294.589966,1271.199951,1280.030029,1280.030029,289860000
1993-05-14,1279.660034,1289.920044,1267.910034,1278.270020,1278.270020,252910000
1993-05-17,1278.270020,1285.079956,1263.920044,1274.979980,1274.979980,227580000
1993-05-18,1275.719971,1283.380005,1258.180054,1270.989990,1270.989990,264300000
1993-05-19,1271.579956,1296.959961,1257.839966,1291.890015,1291.890015,342420000
1993-05-20,1292.920044,1306.170044,1283.709961,1298.199951,1298.199951,289160000
1993-05-21,1292.810059,1302.560059,1278.750000,1287.750000,1287.750000,279120000
1993-05-24,1285.969971,1299.329956,1278.689941,1291.459961,1291.459961,197990000
1993-05-25,1292.430054,1301.969971,1284.569946,1295.400024,1295.400024,222090000
1993-05-26,1296.959961,1311.609985,1288.770020,1304.339966,1304.339966,274230000
1993-05-27,1307.030029,1316.359985,1295.069946,1305.900024,1305.900024,300810000
1993-05-28,1302.290039,1308.170044,1287.910034,1296.800049,1296.800049,207820000
1993-06-01,1298.849976,1317.219971,1293.780029,1309.410034,1309.410034,229690000
1993-06-02,1308.810059,1319.479980,1301.650024,1311.239990,1311.239990,287120000
1993-06-03,1309.140015,1315.280029,1293.079956,1302.619995,1302.619995,285770000
1993-06-04,1299.650024,1309.510010,1291.189941,1301.380005,1301.380005,226440000
1993-06-07,1302.829956,1311.609985,1291.459961,1300.079956,1300.079956,236930000
1993-06-08,1297.979980,1303.859985,1282.569946,1288.719971,1288.719971,238170000
1993-06-09,1289.900024,1299.280029,1279.020020,1287.689941,1287.689941,249030000
1993-06-10,1285.810059,1293.939941,1268.300049,1277.939941,1277.939941,231760000
1993-06-11,1285.000000,1294.589966,1272.609985,1284.239990,1284.239990,255200000
1993-06-14,1285.969971,1292.810059,1272.280029,1280.369995,1280.369995,210440000
1993-06-15,1281.069946,1289.359985,1268.670044,1276.380005,1276.380005,234110000
1993-06-16,1275.680054,1287.099976,1260.969971,1277.239990,1277.239990,264500000
1993-06-17,1274.489990,1284.140015,1264.359985,1275.410034,1275.410034,239810000
1993-06-18,1273.150024,1283.170044,1261.560059,1267.810059,1267.810059,300500000
1993-06-21,1273.579956,1281.439941,1261.560059,1272.930054,1272.930054,223650000
1993-06-22,1273.150024,1282.219971,1259.619995,1269.239990,1269.239990,259530000
1993-06-23,1267.170044,1280.530029,1256.800049,1265.810059,1265.810059,278260000
1993-06-24,1265.599976,1282.599976,1259.839966,1277.060059,1277.060059,267450000
1993-06-25,1279.770020,1287.709961,1268.479980,1276.410034,1276.410034,210430000
1993-06-28,1279.290039,1296.609985,1274.829956,1291.729980,1291.729980,242090000
1993-06-29,1292.160034,1298.410034,1278.579956,1288.030029,1288.030029,276310000
1993-06-30,1288.790039,1301.829956,1281.300049,1292.589966,1292.589966,281120000
1993-07-01,1295.579956,1303.349976,1282.869995,1292.969971,1292.969971,292040000
1993-07-02,1289.339966,1296.609985,1277.219971,1286.349976,1286.349976,220750000
1993-07-06,1288.680054,1293.839966,1269.020020,1273.260010,1273.260010,233420000
1993-07-07,1275.050049,1283.199951,1261.959961,1271.459961,1271.459961,253170000
1993-07-08,1273.800049,1292.430054,1265.979980,1285.699951,1285.699951,282910000
1993-07-09,1286.349976,1293.839966,1274.510010,1284.069946,1284.069946,235210000
1993-07-12,1284.339966,1291.239990,1271.250000,1280.969971,1280.969971,202310000
1993-07-13,1280.040039,1290.359985,1269.719971,1280.750000,1280.750000,236720000
1993-07-14,1281.349976,1304.069946,1278.180054,1296.530029,1296.530029,285890000
1993-07-15,1296.589966,1308.380005,1284.739990,1297.349976,1297.349976,277810000
1993-07-16,1297.199951,1308.069946,1283.920044,1295.280029,1295.280029,263100000
1993-07-19,1295.939941,1309.500000,1284.689941,1296.930054,1296.930054,216370000
1993-07-20,1297.969971,1311.369995,1288.150024,1304.010010,1304.010010,275130000
1993-07-21,1302.969971,1315.810059,1293.969971,1308.020020,1308.020020,278590000
1993-07-22,1307.189941,1315.430054,1295.719971,1302.800049,1302.800049,249630000
1993-07-23,1304.780029,1319.319946,1297.920044,1311.479980,1311.479980,222170000
1993-07-26,1312.680054,1325.250000,1305.709961,1317.680054,1317.680054,223280000
1993-07-27,1318.989990,1327.780029,1303.020020,1313.290039,1313.290039,256750000
1993-07-28,1312.630005,1324.589966,1301.489990,1313.290039,1313.290039,270530000
1993-07-29,1315.040039,1329.640015,1306.589966,1319.099976,1319.099976,261240000
1993-07-30,1320.810059,1330.189941,1306.640015,1317.949951,1317.949951,254420000
1993-08-02,1318.989990,1330.250000,1310.430054,1323.500000,1323.500000,230380000
1993-08-03,1322.119995,1333.319946,1311.040039,1323.109985,1323.109985,254540000
1993-08-04,1322.119995,1330.959961,1312.790039,1321.189941,1321.189941,230040000
1993-08-05,1320.479980,1326.569946,1308.020020,1316.140015,1316.140015,249650000
1993-08-06,1319.099976,1328.550049,1309.989990,1320.089966,1320.089966,221150000
1993-08-09,1321.520020,1335.959961,1314.050049,1327.060059,1327.060059,232750000
1993-08-10,1326.510010,1336.780029,1317.949951,1328.709961,1328.709961,255520000
1993-08-11,1330.030029,1339.079956,1319.099976,1329.040039,1329.040039,268330000
1993-08-12,1331.890015,1337.270020,1313.780029,1324.979980,1324.979980,278530000
1993-08-13,1326.619995,1333.380005,1317.510010,1325.800049,1325.800049,214370000
1993-08-16,1324.819946,1336.609985,1317.180054,1327.670044,1327.670044,229190000
1993-08-17,1329.260010,1343.040039,1320.199951,1335.239990,1335.239990,261320000
1993-08-18,1340.239990,1351.380005,1329.040039,1338.430054,1338.430054,312940000
1993-08-19,1337.489990,1350.390015,1329.969971,1343.290039,1343.290039,293330000
1993-08-20,1344.680054,1349.239990,1328.770020,1339.079956,1339.079956,276800000
1993-08-23,1336.500000,1344.790039,1327.560059,1336.449951,1336.449951,212500000
1993-08-24,1337.270020,1352.810059,1331.180054,1349.130005,1349.130005,270700000
1993-08-25,1351.430054,1365.979980,1344.849976,1356.920044,1356.920044,301640000
1993-08-26,1356.260010,1365.650024,1344.349976,1352.920044,1352.920044,247800000
1993-08-27,1349.400024,1358.020020,1340.619995,1351.819946,1351.819946,196140000
1993-08-30,1351.979980,1362.140015,1344.130005,1352.420044,1352.420044,194180000
1993-08-31,1352.310059,1363.290039,1346.219971,1358.569946,1358.569946,252830000
1993-09-01,1354.339966,1362.030029,1344.790039,1352.640015,1352.640015,245040000
1993-09-02,1353.030029,1357.969971,1336.719971,1342.650024,1342.650024,259870000
1993-09-03,1341.280029,1350.780029,1333.430054,1342.869995,1342.869995,197160000
1993-09-07,1342.709961,1350.119995,1330.140015,1335.130005,1335.130005,229500000
1993-09-08,1332.719971,1339.579956,1317.569946,1326.510010,1326.510010,283100000
1993-09-09,1322.949951,1338.859985,1316.140015,1328.489990,1328.489990,258070000
1993-09-10,1330.410034,1345.400024,1323.219971,1338.540039,1338.540039,269950000
1993-09-13,1341.170044,1354.339966,1333.650024,1347.319946,1347.319946,244970000
1993-09-14,1341.500000,1347.699951,1329.089966,1336.890015,1336.890015,258620000
1993-09-15,1332.550049,1347.260010,1322.670044,1342.869995,1342.869995,294410000
1993-09-16,1341.329956,1349.510010,1332.660034,1342.380005,1342.380005,229700000
1993-09-17,1330.910034,1345.949951,1325.359985,1337.660034,1337.660034,369600000
1993-09-20,1337.599976,1345.119995,1323.719971,1328.000000,1328.000000,228040000
1993-09-21,1328.329956,1332.060059,1303.459961,1314.439941,1314.439941,301740000
1993-09-22,1319.540039,1330.630005,1307.959961,1320.750000,1320.750000,288960000
1993-09-23,1321.900024,1330.959961,1310.160034,1320.589966,1320.589966,276660000
1993-09-24,1319.930054,1331.729980,1308.949951,1323.170044,1323.170044,248270000
1993-09-27,1326.400024,1340.569946,1320.089966,1332.390015,1332.390015,244920000
1993-09-28,1334.800049,1343.199951,1325.859985,1334.530029,1334.530029,243320000
1993-09-29,1334.140015,1344.569946,1320.310059,1329.040039,1329.040039,277690000
1993-09-30,1326.400024,1335.300049,1314.550049,1324.540039,1324.540039,282740000
1993-10-01,1324.369995,1339.910034,1319.050049,1332.060059,1332.060059,256870000
1993-10-04,1330.739990,1340.729980,1320.420044,1329.969971,1329.969971,229380000
1993-10-05,1332.989990,1342.540039,1320.040039,1329.859985,1329.859985,294570000
1993-10-06,1329.920044,1341.880005,1321.300049,1331.560059,1331.560059,277070000
1993-10-07,1332.109985,1340.290039,1320.260010,1328.000000,1328.000000,255210000
1993-10-08,1329.750000,1337.819946,1314.160034,1327.449951,1327.449951,243590000
1993-10-11,1328.979980,1338.260010,1321.189941,1331.400024,1331.400024,183190000
1993-10-12,1332.609985,1338.920044,1321.079956,1327.609985,1327.609985,263970000
1993-10-13,1328.050049,1341.500000,1318.609985,1330.630005,1330.630005,290930000
1993-10-14,1333.209961,1345.670044,1319.430054,1334.420044,1334.420044,353820000
1993-10-15,1339.250000,1351.489990,1328.270020,1339.359985,1339.359985,366110000
1993-10-18,1338.209961,1355.439941,1327.390015,1343.859985,1343.859985,329570000
1993-10-19,1342.979980,1357.640015,1331.839966,1344.300049,1344.300049,304400000
1993-10-20,1345.839966,1357.089966,1333.920044,1347.099976,1347.099976,305670000
1993-10-21,1348.030029,1358.300049,1332.989990,1343.859985,1343.859985,288820000
1993-10-22,1347.540039,1362.030029,1333.430054,1344.630005,1344.630005,301440000
1993-10-25,1343.800049,1359.609985,1331.890015,1351.219971,1351.219971,260310000
1993-10-26,1350.500000,1365.099976,1339.959961,1355.989990,1355.989990,284530000
1993-10-27,1355.000000,1364.829956,1343.310059,1355.060059,1355.060059,279830000
1993-10-28,1356.209961,1376.680054,1352.420044,1368.229980,1368.229980,301220000
1993-10-29,1365.709961,1377.010010,1355.939941,1367.079956,1367.079956,270570000
1993-11-01,1364.500000,1379.699951,1357.800049,1373.660034,1373.660034,256030000
1993-11-02,1372.619995,1381.180054,1357.640015,1370.920044,1370.920044,304780000
1993-11-03,1370.810059,1376.030029,1346.270020,1355.060059,1355.060059,342110000
1993-11-04,1352.479980,1362.030029,1332.989990,1338.699951,1338.699951,323430000
1993-11-05,1334.469971,1354.229980,1323.439941,1346.109985,1346.109985,336900000
1993-11-08,1347.589966,1359.339966,1338.479980,1349.290039,1349.290039,232340000
1993-11-09,1356.589966,1363.839966,1338.969971,1345.619995,1345.619995,278290000
1993-11-10,1346.060059,1361.699951,1337.329956,1354.839966,1354.839966,283450000
1993-11-11,1356.260010,1367.239990,1343.859985,1351.540039,1351.540039,287110000
1993-11-12,1353.030029,1369.709961,1346.930054,1361.099976,1361.099976,326240000
1993-11-15,1360.930054,1370.810059,1347.760010,1357.910034,1357.910034,251030000
1993-11-16,1358.630005,1375.640015,1350.449951,1369.489990,1369.489990,303980000
1993-11-17,1370.319946,1379.260010,1348.800049,1359.890015,1359.890015,319560000
1993-11-18,1356.810059,1369.270020,1342.709961,1356.540039,1356.540039,313480000
1993-11-19,1354.510010,1365.489990,1339.520020,1355.500000,1355.500000,302970000
1993-11-22,1351.219971,1360.109985,1333.540039,1346.989990,1346.989990,280130000
1993-11-23,1347.920044,1358.079956,1334.640015,1344.739990,1344.739990,261590000
1993-11-24,1347.040039,1361.099976,1339.520020,1352.310059,1352.310059,230630000
1993-11-26,1355.550049,1364.880005,1348.250000,1359.560059,1359.560059,90220000
1993-11-29,1362.410034,1376.849976,1352.750000,1362.250000,1362.250000,272710000
1993-11-30,1360.709961,1373.660034,1351.380005,1362.630005,1362.630005,290250000
1993-12-01,1368.339966,1377.619995,1356.099976,1365.050049,1365.050049,293870000
1993-12-02,1365.209961,1376.900024,1356.050049,1369.050049,1369.050049,256370000
1993-12-03,1369.989990,1376.790039,1357.140015,1367.130005,1367.130005,268780000
1993-12-06,1367.680054,1379.869995,1359.390015,1367.959961,1367.959961,292370000
1993-12-07,1369.709961,1380.530029,1359.939941,1371.689941,1371.689941,285690000
1993-12-08,1371.579956,1383.979980,1362.300049,1375.859985,1375.859985,314460000
1993-12-09,1376.900024,1385.030029,1366.310059,1373.449951,1373.449951,287570000
1993-12-10,1374.270020,1382.780029,1364.000000,1374.979980,1374.979980,245620000
1993-12-13,1373.989990,1389.199951,1362.579956,1382.170044,1382.170044,256580000
1993-12-14,1383.869995,1391.339966,1368.670044,1375.369995,1375.369995,275050000
1993-12-15,1375.199951,1385.790039,1361.300049,1370.310059,1370.310059,331770000
1993-12-16,1375.589966,1384.319946,1358.390015,1369.819946,1369.819946,284620000
1993-12-17,1369.760010,1384.380005,1361.959961,1377.069946,1377.069946,363750000
1993-12-20,1377.020020,1385.859985,1366.900024,1376.579956,1376.579956,255900000
1993-12-21,1376.300049,1385.640015,1363.939941,1375.369995,1375.369995,273370000
1993-12-22,1378.280029,1390.199951,1368.770020,1383.829956,1383.829956,272440000
1993-12-23,1383.550049,1395.099976,1374.209961,1381.469971,1381.469971,227240000
1993-12-27,1384.540039,1397.239990,1378.219971,1391.689941,1391.689941,171200000
1993-12-28,1390.810059,1400.920044,1382.619995,1394.050049,1394.050049,200960000
1993-12-29,1393.719971,1402.069946,1381.630005,1392.729980,1392.729980,269570000
1993-12-30,1390.969971,1397.130005,1379.599976,1386.959961,1386.959961,195860000
1993-12-31,1387.569946,1398.060059,1376.030029,1381.030029,1381.030029,168590000
1994-01-03,1379.819946,1390.089966,1362.560059,1376.910034,1376.910034,270140000
1994-01-04,1372.770020,1388.770020,1364.550049,1382.640015,1382.640015,326600000
1994-01-05,1383.300049,1398.469971,1370.780029,1389.650024,1389.650024,400030000
1994-01-06,1394.670044,1408.239990,1380.660034,1394.280029,1394.280029,367880000
1994-01-07,1396.819946,1407.349976,1385.839966,1398.310059,1398.310059,324920000
1994-01-10,1398.359985,1417.339966,1391.250000,1413.369995,1413.369995,319490000
1994-01-11,1409.839966,1419.930054,1397.979980,1406.800049,1406.800049,305490000
1994-01-12,1408.619995,1419.209961,1394.670044,1409.180054,1409.180054,310690000
1994-01-13,1404.540039,1415.569946,1393.780029,1407.189941,1407.189941,277970000
1994-01-14,1407.689941,1424.069946,1400.180054,1415.239990,1415.239990,304910000
1994-01-17,1412.760010,1421.920044,1400.900024,1411.709961,1411.709961,233980000
1994-01-18,1413.750000,1423.739990,1401.729980,1412.040039,1412.040039,309730000
1994-01-19,1411.160034,1424.290039,1399.849976,1415.459961,1415.459961,311370000
1994-01-20,1414.530029,1423.790039,1402.390015,1413.920044,1413.920044,310450000
1994-01-21,1415.079956,1426.439941,1405.150024,1417.890015,1417.890015,346220000
1994-01-24,1415.189941,1430.469971,1405.810059,1416.510010,1416.510010,296900000
1994-01-25,1414.140015,1425.939941,1399.800049,1411.160034,1411.160034,326120000
1994-01-26,1411.000000,1426.609985,1401.510010,1417.839966,1417.839966,304660000
1994-01-27,1418.660034,1436.310059,1407.630005,1426.829956,1426.829956,346500000
1994-01-28,1434.989990,1444.530029,1423.410034,1433.890015,1433.890015,313140000
1994-01-31,1437.760010,1457.250000,1430.689941,1447.060059,1447.060059,322870000
1994-02-01,1446.000000,1454.410034,1432.130005,1441.489990,1441.489990,322510000
1994-02-02,1441.489990,1454.849976,1432.910034,1446.609985,1446.609985,328960000
1994-02-03,1445.550049,1453.069946,1429.569946,1441.819946,1441.819946,318350000
1994-02-04,1438.699951,1448.500000,1406.630005,1412.760010,1412.760010,378380000
1994-02-07,1405.569946,1427.510010,1399.119995,1419.829956,1419.829956,348270000
1994-02-08,1422.609985,1433.750000,1407.300049,1418.489990,1418.489990,318180000
1994-02-09,1419.219971,1435.250000,1410.469971,1425.790039,1425.790039,332670000
1994-02-10,1424.839966,1432.189941,1405.569946,1410.699951,1410.699951,327250000
1994-02-11,1407.300049,1419.380005,1395.500000,1408.750000,1408.750000,213740000
1994-02-14,1407.969971,1421.550049,1398.339966,1410.250000,1410.250000,263190000
1994-02-15,1411.979980,1426.569946,1402.010010,1413.869995,1413.869995,306790000
1994-02-16,1415.880005,1424.729980,1401.569946,1413.199951,1413.199951,295450000
1994-02-17,1418.209961,1427.229980,1399.560059,1409.030029,1409.030029,340030000
1994-02-18,1407.910034,1413.979980,1390.099976,1398.280029,1398.280029,293210000
1994-02-22,1399.449951,1415.930054,1392.880005,1407.969971,1407.969971,270900000
1994-02-23,1409.079956,1417.380005,1394.219971,1401.680054,1401.680054,309910000
1994-02-24,1396.829956,1402.010010,1373.170044,1379.680054,1379.680054,342940000
1994-02-25,1383.079956,1391.489990,1370.609985,1380.130005,1380.130005,273680000
1994-02-28,1383.579956,1394.489990,1372.839966,1380.569946,1380.569946,267610000
1994-03-01,1380.069946,1386.369995,1358.579956,1371.719971,1371.719971,304450000
1994-03-02,1355.689941,1381.239990,1345.219971,1373.839966,1373.839966,361130000
1994-03-03,1373.449951,1384.140015,1358.969971,1370.719971,1370.719971,291960000
1994-03-04,1374.060059,1388.040039,1362.260010,1375.729980,1375.729980,311850000
1994-03-07,1381.300049,1393.270020,1371.829956,1382.630005,1382.630005,285580000
1994-03-08,1382.750000,1394.329956,1369.939941,1382.800049,1382.800049,298110000
1994-03-09,1382.859985,1389.760010,1368.770020,1379.959961,1379.959961,309810000
1994-03-10,1379.849976,1384.530029,1359.810059,1368.880005,1368.880005,369370000
1994-03-11,1369.550049,1382.239990,1358.750000,1375.670044,1375.670044,303250000
1994-03-14,1379.410034,1387.089966,1366.770020,1376.010010,1376.010010,260160000
1994-03-15,1375.589966,1387.310059,1364.420044,1374.180054,1374.180054,329260000
1994-03-16,1375.020020,1387.880005,1362.390015,1378.800049,1378.800049,306820000
1994-03-17,1377.949951,1390.189941,1365.890015,1381.060059,1381.060059,303950000
1994-03-18,1380.550049,1392.109985,1365.939941,1382.069946,1382.069946,462240000
1994-03-21,1377.839966,1383.540039,1362.170044,1371.130005,1371.130005,247390000
1994-03-22,1371.189941,1383.030029,1363.069946,1372.369995,1372.369995,283090000
1994-03-23,1373.500000,1387.199951,1364.310059,1375.189941,1375.189941,284600000
1994-03-24,1369.829956,1376.150024,1349.250000,1358.780029,1358.780029,303800000
1994-03-25,1362.839966,1371.859985,1344.969971,1350.329956,1350.329956,249670000
1994-03-28,1353.880005,1361.660034,1333.969971,1349.699951,1349.699951,287360000
1994-03-29,1347.170044,1352.189941,1320.160034,1324.609985,1324.609985,301630000
1994-03-30,1321.849976,1328.560059,1290.050049,1298.280029,1298.280029,390520000
1994-03-31,1301.160034,1311.140015,1265.069946,1297.770020,1297.770020,403580000
1994-04-04,1272.680054,1294.109985,1259.489990,1279.390015,1279.390015,344390000
1994-04-05,1298.109985,1318.640015,1290.390015,1310.010010,1310.010010,366890000
1994-04-06,1311.250000,1324.219971,1298.390015,1310.229980,1310.229980,302000000
1994-04-07,1311.250000,1321.339966,1296.869995,1314.180054,1314.180054,289280000
1994-04-08,1311.310059,1320.160034,1295.010010,1304.430054,1304.430054,264090000
1994-04-11,1305.290039,1315.790039,1293.229980,1304.660034,1304.660034,243180000
1994-04-12,1307.530029,1314.530029,1292.030029,1300.119995,1300.119995,256250000
1994-04-13,1300.979980,1310.510010,1280.260010,1296.280029,1296.280029,278030000
1994-04-14,1292.719971,1307.349976,1282.500000,1294.319946,1294.319946,275130000
1994-04-15,1292.140015,1306.900024,1282.729980,1294.550049,1294.550049,309550000
1994-04-18,1293.869995,1300.349976,1270.959961,1280.030029,1280.030029,271450000
1994-04-19,1279.060059,1293.000000,1258.739990,1273.780029,1273.780029,323280000
1994-04-20,1278.420044,1290.310059,1252.540039,1270.449951,1270.449951,366540000
1994-04-21,1278.369995,1300.180054,1267.400024,1291.910034,1291.910034,378760000
1994-04-22,1295.069946,1306.780029,1280.199951,1292.489990,1292.489990,295710000
1994-04-25,1293.520020,1314.930054,1285.540039,1308.270020,1308.270020,262220000
1994-04-26,1310.510010,1320.099976,1297.650024,1309.479980,1309.479980,288110000
1994-04-28,1312.290039,1322.050049,1292.430054,1305.349976,1305.349976,325200000
1994-04-29,1303.339966,1324.400024,1296.910034,1315.910034,1315.910034,293970000
1994-05-02,1314.989990,1326.699951,1300.469971,1314.760010,1314.760010,296130000
1994-05-03,1316.310059,1325.489990,1302.479980,1316.140015,1316.140015,288270000
1994-05-04,1315.329956,1321.819946,1299.949951,1310.400024,1310.400024,267940000
1994-05-05,1312.750000,1319.579956,1298.739990,1305.800049,1305.800049,255690000
1994-05-06,1295.000000,1304.890015,1278.420044,1291.050049,1291.050049,291910000
1994-05-09,1285.369995,1293.349976,1266.140015,1273.369995,1273.369995,250870000
1994-05-10,1281.520020,1292.089966,1267.349976,1279.969971,1279.969971,297660000
1994-05-11,1280.609985,1285.890015,1256.670044,1263.560059,1263.560059,277400000
1994-05-12,1269.530029,1281.119995,1259.079956,1268.949951,1268.949951,272770000
1994-05-13,1270.270020,1279.060059,1255.640015,1267.520020,1267.520020,252070000
1994-05-16,1264.510010,1277.300049,1253.060059,1266.199951,1266.199951,234680000
1994-05-17,1265.680054,1287.000000,1260.010010,1280.510010,1280.510010,311280000
1994-05-18,1284.189941,1304.349976,1273.329956,1295.349976,1295.349976,339280000
1994-05-19,1294.010010,1315.209961,1287.060059,1306.800049,1306.800049,303680000
1994-05-20,1305.280029,1314.979980,1291.089966,1303.349976,1303.349976,295180000
1994-05-23,1299.670044,1307.910034,1287.989990,1297.040039,1297.040039,249390000
1994-05-24,1298.040039,1313.750000,1287.930054,1300.670044,1300.670044,280040000
1994-05-25,1298.150024,1308.319946,1288.109985,1303.000000,1303.000000,254410000
1994-05-26,1303.880005,1315.150024,1294.939941,1306.099976,1306.099976,255740000
1994-05-27,1301.780029,1314.979980,1296.459961,1309.890015,1309.890015,186430000
1994-05-31,1306.849976,1319.020020,1299.949951,1310.890015,1310.890015,216700000
1994-06-01,1309.079956,1320.189941,1296.560059,1311.420044,1311.420044,279910000
1994-06-02,1314.050049,1321.300049,1301.589966,1308.609985,1308.609985,271150000
1994-06-03,1306.619995,1320.599976,1299.780029,1311.880005,1311.880005,271490000
1994-06-06,1315.390015,1324.750000,1304.280029,1310.890015,1310.890015,259080000
1994-06-07,1307.560059,1318.020020,1299.660034,1307.560059,1307.560059,234680000
1994-06-08,1310.069946,1315.859985,1295.859985,1305.569946,1305.569946,256000000
1994-06-09,1302.640015,1312.119995,1293.640015,1303.459961,1303.459961,252870000
1994-06-10,1304.459961,1316.849976,1297.089966,1308.609985,1308.609985,222480000
1994-06-13,1306.439941,1321.060059,1300.079956,1313.810059,1313.810059,242810000
1994-06-14,1315.709961,1335.030029,1309.709961,1327.010010,1327.010010,288550000
1994-06-15,1328.489990,1336.819946,1313.449951,1319.339966,1319.339966,269740000
1994-06-16,1317.560059,1336.280029,1310.599976,1328.969971,1328.969971,254880000
1994-06-17,1330.040039,1335.569946,1312.800049,1317.849976,1317.849976,373400000
1994-06-20,1308.219971,1318.800049,1296.930054,1306.739990,1306.739990,229520000
1994-06-21,1304.000000,1309.949951,1281.939941,1291.579956,1291.579956,298730000
1994-06-22,1295.319946,1305.719971,1286.880005,1297.160034,1297.160034,251110000
1994-06-23,1297.699951,1309.530029,1285.930054,1292.229980,1292.229980,256480000
1994-06-24,1289.020020,1292.530029,1263.569946,1269.579956,1269.579956,261260000
1994-06-27,1266.270020,1287.729980,1258.160034,1282.500000,1282.500000,250110000
1994-06-28,1282.380005,1289.719971,1265.010010,1276.969971,1276.969971,265880000
1994-06-29,1279.079956,1292.660034,1271.260010,1280.760010,1280.760010,263890000
1994-06-30,1282.739990,1289.839966,1262.420044,1269.339966,1269.339966,294110000
1994-07-01,1278.170044,1287.609985,1264.890015,1278.300049,1278.300049,199030000
1994-07-05,1276.489990,1288.209961,1267.229980,1277.750000,1277.750000,193030000
1994-07-06,1275.109985,1290.859985,1266.089966,1280.099976,1280.099976,233640000
1994-07-07,1282.079956,1295.130005,1272.640015,1284.969971,1284.969971,258500000
1994-07-08,1281.239990,1298.250000,1274.869995,1290.979980,1290.979980,236520000
1994-07-11,1292.359985,1297.829956,1273.849976,1283.709961,1283.709961,222580000
1994-07-12,1284.910034,1291.400024,1269.339966,1282.709961,1282.709961,252250000
1994-07-13,1285.209961,1294.589966,1275.890015,1283.040039,1283.040039,265840000
1994-07-14,1288.099976,1305.229980,1282.500000,1295.839966,1295.839966,319950000
1994-07-15,1295.109985,1307.180054,1287.069946,1300.540039,1300.540039,275860000
1994-07-18,1299.989990,1310.530029,1289.750000,1300.839966,1300.839966,227480000
1994-07-19,1300.719971,1311.689941,1292.060059,1300.660034,1300.660034,251530000
1994-07-20,1301.880005,1309.189941,1284.390015,1293.219971,1293.219971,267740000
1994-07-21,1293.099976,1306.510010,1280.420044,1294.439941,1294.439941,292080000
1994-07-22,1298.709961,1308.400024,1286.579956,1298.099976,1298.099976,261090000
1994-07-25,1297.000000,1306.810059,1288.959961,1298.520020,1298.520020,213470000
1994-07-26,1296.270020,1307.239990,1285.969971,1295.719971,1295.719971,232670000
1994-07-27,1294.439941,1300.170044,1280.060059,1288.349976,1288.349976,251680000
1994-07-28,1287.250000,1302.060059,1281.459961,1292.219971,1292.219971,247560000
1994-07-29,1295.959961,1309.859985,1288.959961,1301.569946,1301.569946,269560000
1994-08-01,1301.810059,1317.050049,1295.170044,1311.689941,1311.689941,258180000
1994-08-02,1315.040039,1326.979980,1306.020020,1315.949951,1315.949951,294740000
1994-08-03,1314.609985,1327.780029,1306.569946,1318.699951,1318.699951,283840000
1994-08-04,1317.719971,1325.219971,1305.579956,1310.900024,1310.900024,289140000
1994-08-05,1305.290039,1312.849976,1295.780029,1303.459961,1303.459961,230270000
1994-08-08,1306.510010,1313.449951,1296.030029,1303.219971,1303.219971,217670000
1994-08-09,1302.180054,1311.630005,1294.680054,1304.800049,1304.800049,259130000
